年月日,時刻コード,始値（円/kWh）,高値（円/kWh）,安値（円/kWh）,終値（円/kWh）,平均（円/kWh）,約定量合計（MWh/h）,約定件数
2020/08/01,4,4.81,4.81,3.15,4.16,3.96,147.8,34
2020/08/01,5,5.00,5.04,3.00,3.00,4.08,163.3,38
2020/08/01,6,4.73,4.98,3.00,3.00,3.95,101.8,34
2020/08/01,7,4.50,5.08,3.22,3.22,4.26,544.0,57
2020/08/01,8,4.47,4.59,3.22,3.22,4.24,524.0,61
2020/08/01,9,4.53,5.18,3.30,4.13,4.25,584.0,60
2020/08/01,10,4.93,5.18,3.18,4.64,4.32,350.7,51
2020/08/01,11,4.98,5.19,2.24,4.39,3.76,94.9,33
2020/08/01,12,3.56,4.95,2.22,4.46,3.38,100.5,32
2020/08/01,13,4.94,4.94,3.00,4.36,3.84,111.7,30
2020/08/01,14,4.43,4.43,2.00,3.86,3.45,99.6,30
2020/08/01,15,3.05,4.28,2.73,3.70,3.38,88.0,33
2020/08/01,16,3.39,4.28,2.56,2.81,3.45,114.7,36
2020/08/01,17,2.00,4.36,2.00,3.86,2.86,321.0,54
2020/08/01,18,3.27,4.36,2.17,3.86,3.02,212.2,46
2020/08/01,19,3.36,4.82,2.26,2.36,4.00,603.1,86
2020/08/01,20,3.51,4.65,2.27,2.27,3.84,628.2,89
2020/08/01,21,3.49,4.48,1.00,2.34,2.96,385.2,69
2020/08/01,22,3.47,4.94,0.01,0.01,3.01,383.8,68
2020/08/01,23,3.55,5.00,0.01,5.00,3.84,895.3,140
2020/08/01,24,3.55,5.12,1.50,3.36,3.95,900.8,130
2020/08/01,25,3.52,6.09,1.50,5.00,3.78,690.7,118
2020/08/01,26,3.49,4.86,2.05,4.69,3.90,632.0,117
2020/08/01,27,3.55,6.19,2.05,5.00,3.98,637.0,123
2020/08/01,28,4.05,5.45,2.05,4.26,4.23,656.3,138
2020/08/01,29,3.92,5.56,2.26,4.41,3.71,252.3,103
2020/08/01,30,3.77,5.65,2.26,4.66,4.03,271.5,112
2020/08/01,31,4.22,5.96,2.66,5.00,4.06,396.7,125
2020/08/01,32,4.60,5.96,3.75,5.23,4.48,368.9,107
2020/08/01,33,4.89,5.71,3.91,5.71,4.96,490.3,138
2020/08/01,34,5.20,6.24,3.84,3.84,4.83,537.1,159
2020/08/01,35,5.86,6.48,3.99,5.08,5.09,508.4,171
2020/08/01,36,5.86,6.56,3.95,3.95,5.10,451.7,167
2020/08/01,37,5.86,7.00,3.85,3.87,4.86,521.2,170
2020/08/01,38,5.94,6.95,4.21,6.95,5.35,686.5,201
2020/08/01,39,6.00,12.24,4.33,6.81,5.40,755.7,203
2020/08/01,40,6.84,6.84,4.11,5.14,5.29,717.7,209
2020/08/01,41,5.00,11.01,4.00,11.01,4.80,369.1,128
2020/08/01,42,5.00,8.58,4.00,4.20,4.86,346.6,126
2020/08/01,43,5.00,10.78,3.58,4.31,4.50,385.1,136
2020/08/01,44,5.00,8.22,3.43,3.99,4.46,367.6,128
2020/08/01,45,5.00,5.50,1.50,1.50,4.40,388.2,123
2020/08/01,46,5.00,10.56,2.10,2.10,4.40,385.4,112
2020/08/01,47,4.00,5.01,2.10,4.22,4.31,312.6,104
2020/08/01,48,4.00,10.13,2.10,10.13,4.36,390.5,102
2020/08/02,1,2.64,4.10,2.64,3.55,3.53,70.9,31
2020/08/02,2,3.11,5.00,3.11,5.00,3.56,48.8,25
2020/08/02,3,3.02,4.15,3.02,4.10,3.51,65.6,26
2020/08/02,4,3.61,4.39,3.10,3.50,3.58,75.1,30
2020/08/02,5,3.59,4.33,3.03,3.30,3.51,47.9,26
2020/08/02,6,3.30,4.45,2.91,2.91,3.54,39.7,27
2020/08/02,7,3.47,4.41,3.05,3.23,3.39,47.2,28
2020/08/02,8,3.13,4.04,3.03,3.23,3.19,49.7,24
2020/08/02,9,3.12,4.12,1.44,1.44,2.58,60.5,36
2020/08/02,10,3.05,4.12,1.63,4.10,2.79,63.1,32
2020/08/02,11,2.92,4.00,2.05,2.05,2.69,48.2,27
2020/08/02,12,2.50,4.00,2.05,2.21,2.54,197.9,35
2020/08/02,13,2.00,3.68,1.57,3.48,2.12,231.4,62
2020/08/02,14,1.88,4.86,1.35,2.60,1.95,273.7,64
2020/08/02,15,1.85,4.86,0.78,2.23,1.58,405.8,81
2020/08/02,16,3.15,4.86,0.86,0.86,1.52,389.3,79
2020/08/02,17,3.10,8.17,0.01,2.22,1.59,605.8,104
2020/08/02,18,0.71,4.65,0.01,0.20,1.64,365.3,82
2020/08/02,19,2.00,8.52,0.28,8.52,1.83,336.3,72
2020/08/02,20,2.00,8.52,0.01,8.52,1.77,315.2,61
2020/08/02,21,0.92,4.00,0.01,0.96,2.06,286.9,92
2020/08/02,22,2.88,4.00,0.01,0.65,2.12,323.0,91
2020/08/02,23,3.04,5.25,0.01,1.44,2.21,314.0,110
2020/08/02,24,3.60,4.15,0.01,2.17,2.66,284.0,92
2020/08/02,25,3.63,3.69,0.01,2.71,2.93,203.3,77
2020/08/02,26,3.95,4.59,0.61,4.59,3.14,212.6,74
2020/08/02,27,4.00,4.26,2.05,4.11,3.44,163.6,64
2020/08/02,28,5.09,5.09,2.05,5.00,3.72,216.8,77
2020/08/02,29,4.83,4.93,2.05,3.89,3.81,262.2,93
2020/08/02,30,4.26,4.39,2.05,3.62,3.74,263.7,106
2020/08/02,31,4.32,7.01,1.50,1.50,3.97,245.9,106
2020/08/02,32,5.42,5.42,2.00,3.79,4.07,311.2,112
2020/08/02,33,4.96,5.15,2.05,5.00,4.01,315.5,113
2020/08/02,34,4.26,5.30,3.29,5.30,4.57,382.8,130
2020/08/02,35,4.57,5.09,4.30,5.09,4.84,488.3,125
2020/08/02,36,4.76,5.15,4.34,5.09,4.75,693.5,164
2020/08/02,37,5.12,6.80,2.99,4.11,4.95,750.2,168
2020/08/02,38,5.74,7.60,3.00,7.60,5.07,636.6,173
2020/08/02,39,5.74,6.19,3.00,5.73,5.03,692.9,152
2020/08/02,40,4.29,6.68,4.29,5.11,4.95,753.3,155
2020/08/02,41,4.93,6.31,4.13,6.31,4.73,657.6,157
2020/08/02,42,4.65,5.09,4.17,4.30,4.68,912.1,171
2020/08/02,43,4.50,5.00,3.43,5.00,4.43,537.7,117
2020/08/02,44,4.44,5.00,3.38,5.00,4.32,628.8,117
2020/08/02,45,4.32,10.00,3.23,4.59,4.26,531.0,107
2020/08/02,46,4.26,4.74,3.28,4.11,4.21,490.3,79
2020/08/02,47,4.02,4.37,2.98,4.17,4.01,433.6,81
2020/08/02,48,5.37,5.37,2.90,3.77,3.94,67.3,47
2020/08/03,1,4.32,7.10,3.54,3.54,4.15,551.8,67
2020/08/03,2,2.78,4.33,2.78,3.35,3.92,529.3,58
2020/08/03,3,2.24,4.00,2.10,3.14,3.01,72.4,22
2020/08/03,4,1.43,4.00,1.43,2.30,2.38,232.1,39
2020/08/03,5,2.24,4.00,1.57,3.07,2.02,511.3,45
2020/08/03,6,1.39,4.00,1.39,2.30,1.78,710.2,50
2020/08/03,7,1.43,3.74,1.43,3.11,2.05,456.7,49
2020/08/03,8,1.43,3.11,1.43,3.11,2.57,249.7,44
2020/08/03,9,1.43,3.31,1.43,3.31,2.66,249.9,43
2020/08/03,10,1.49,3.31,1.49,2.73,2.68,225.4,36
2020/08/03,11,1.58,4.11,1.58,4.11,2.95,110.5,32
2020/08/03,12,2.60,4.11,2.10,4.11,2.91,142.8,32
2020/08/03,13,2.60,3.95,2.05,3.67,2.71,91.4,27
2020/08/03,14,2.60,8.68,1.90,8.68,2.57,116.9,33
2020/08/03,15,2.60,3.67,2.05,3.67,2.89,53.5,26
2020/08/03,16,3.92,4.12,3.69,4.12,4.01,12.3,6
2020/08/03,17,3.92,9.89,3.27,4.11,3.84,21.8,18
2020/08/03,18,4.20,4.71,3.55,4.71,4.24,36.2,25
2020/08/03,19,4.27,5.03,3.74,5.03,4.06,347.6,28
2020/08/03,20,4.17,5.05,3.64,3.64,4.05,122.5,20
2020/08/03,21,4.24,5.34,3.45,5.34,4.55,50.0,21
2020/08/03,22,4.34,5.08,3.45,4.30,4.53,47.6,20
2020/08/03,23,4.38,5.20,3.64,4.42,4.64,71.1,26
2020/08/03,24,4.38,5.18,3.66,4.26,4.62,86.0,29
2020/08/03,25,4.35,5.25,3.99,3.99,4.29,161.5,44
2020/08/03,26,4.35,5.25,3.43,4.98,4.57,164.5,67
2020/08/03,27,5.53,6.74,3.68,4.63,5.14,69.6,45
2020/08/03,28,5.80,6.80,3.77,4.67,5.54,226.9,73
2020/08/03,29,6.01,6.90,0.93,0.93,6.23,593.4,108
2020/08/03,30,6.03,6.93,1.41,5.20,5.89,630.9,122
2020/08/03,31,6.14,6.24,1.99,5.94,5.66,750.0,135
2020/08/03,32,6.18,7.08,4.61,7.08,5.80,1020.3,170
2020/08/03,33,6.27,7.00,5.03,5.03,6.22,696.2,147
2020/08/03,34,6.27,7.37,5.31,7.09,6.30,686.0,160
2020/08/03,35,6.22,6.32,5.26,6.32,6.08,628.8,143
2020/08/03,36,6.13,6.27,5.23,5.23,6.04,621.6,142
2020/08/03,37,6.12,7.35,5.27,6.16,6.35,781.5,158
2020/08/03,38,7.25,8.50,5.27,6.32,6.94,741.0,165
2020/08/03,39,6.22,6.50,5.31,6.31,6.17,352.2,108
2020/08/03,40,6.01,6.50,5.21,6.00,6.11,459.7,104
2020/08/03,41,5.85,6.05,5.05,5.54,5.93,622.0,120
2020/08/03,42,5.00,5.31,4.55,5.05,5.08,359.3,102
2020/08/03,43,4.67,6.00,4.07,6.00,4.87,420.2,111
2020/08/03,44,4.66,5.15,3.99,4.54,4.94,315.8,91
2020/08/03,45,4.40,6.21,4.30,5.03,4.67,706.2,124
2020/08/03,46,4.43,4.98,3.63,3.63,4.66,352.6,91
2020/08/03,47,4.37,6.01,2.00,2.00,4.24,367.7,98
2020/08/03,48,4.37,5.76,2.00,2.00,4.45,466.6,92
2020/08/04,1,4.15,8.12,3.00,3.52,5.23,461.0,68
2020/08/04,2,2.99,6.19,2.38,4.64,4.78,325.3,59
2020/08/04,3,2.90,5.36,2.42,3.83,4.53,390.8,67
2020/08/04,4,2.90,5.45,2.42,3.83,4.48,399.4,67
2020/08/04,5,2.76,5.22,2.33,3.71,4.19,487.7,72
2020/08/04,6,2.60,5.10,2.50,3.73,4.52,359.7,71
2020/08/04,7,2.72,4.91,2.50,4.11,4.10,511.3,72
2020/08/04,8,2.90,5.00,2.43,4.60,4.16,454.7,70
2020/08/04,9,3.55,4.91,2.90,4.60,4.10,498.5,80
2020/08/04,10,3.81,5.33,3.00,4.31,4.29,499.2,83
2020/08/04,11,3.74,4.81,2.43,3.35,4.14,544.9,93
2020/08/04,12,3.74,5.18,3.00,3.29,4.22,533.5,86
2020/08/04,13,3.67,5.69,2.43,4.36,4.40,377.5,71
2020/08/04,14,3.69,7.69,2.05,4.36,4.87,357.8,76
2020/08/04,15,3.92,5.92,2.05,4.39,4.00,279.5,68
2020/08/04,16,5.88,10.10,2.05,2.36,3.85,170.9,54
2020/08/04,17,4.22,6.22,2.67,4.94,3.67,344.7,79
2020/08/04,18,8.20,8.20,3.31,5.01,3.94,306.1,69
2020/08/04,19,5.00,5.50,3.61,5.03,4.83,332.2,84
2020/08/04,20,5.00,5.50,3.67,5.09,4.86,309.6,82
2020/08/04,21,8.20,8.20,3.19,4.86,4.70,361.4,102
2020/08/04,22,6.56,6.56,3.64,3.83,4.75,394.2,104
2020/08/04,23,7.97,7.97,3.40,5.97,5.54,387.0,105
2020/08/04,24,7.97,10.97,3.26,10.00,6.80,631.9,131
2020/08/04,25,6.85,11.00,3.02,4.78,6.69,748.4,138
2020/08/04,26,6.85,11.00,3.00,4.57,5.61,832.5,162
2020/08/04,27,9.60,11.00,3.51,6.02,6.28,870.0,181
2020/08/04,28,9.60,9.60,3.86,3.86,6.59,1128.6,217
2020/08/04,29,9.60,9.60,3.00,3.50,6.28,962.9,218
2020/08/04,30,7.21,9.60,3.00,5.33,6.68,1050.5,214
2020/08/04,31,9.70,9.70,2.00,5.52,6.61,1146.6,217
2020/08/04,32,9.90,9.90,4.00,5.50,6.86,1234.5,257
2020/08/04,33,10.30,10.30,5.19,5.89,7.13,1436.5,288
2020/08/04,34,10.50,10.50,5.71,7.29,7.28,1627.3,330
2020/08/04,35,10.00,12.62,5.59,10.16,7.17,1546.1,284
2020/08/04,36,9.90,9.90,4.00,5.55,7.21,1412.0,270
2020/08/04,37,9.90,9.90,5.53,8.35,7.21,1545.6,288
2020/08/04,38,10.00,10.00,5.68,8.83,7.24,1449.6,264
2020/08/04,39,8.25,8.25,6.05,6.30,7.08,1143.3,233
2020/08/04,40,8.15,8.15,5.95,6.04,6.81,914.6,186
2020/08/04,41,8.10,8.10,4.50,4.50,6.51,1022.6,217
2020/08/04,42,7.92,9.90,4.00,5.22,6.23,771.2,181
2020/08/04,43,5.00,6.67,4.34,5.06,5.42,765.6,168
2020/08/04,44,5.00,6.37,4.19,6.00,5.08,839.0,196
2020/08/04,45,6.59,8.77,3.00,4.41,5.16,770.5,178
2020/08/04,46,6.33,8.48,3.00,4.15,4.83,798.6,149
2020/08/04,47,6.13,8.26,3.14,3.95,4.83,557.6,143
2020/08/04,48,6.13,6.38,3.00,4.40,4.44,742.4,182
2020/08/05,1,4.09,6.18,2.00,4.13,4.23,84.8,61
2020/08/05,2,3.74,6.12,2.05,2.74,3.93,79.3,56
2020/08/05,3,4.08,6.08,3.70,4.11,4.25,65.9,54
2020/08/05,4,4.00,5.88,3.70,4.11,4.16,58.4,52
2020/08/05,5,3.65,4.38,2.65,4.11,4.13,98.3,54
2020/08/05,6,3.67,5.70,3.57,4.11,4.30,130.1,60
2020/08/05,7,3.43,5.20,2.12,2.12,3.81,71.7,57
2020/08/05,8,2.77,5.18,2.11,2.11,3.49,60.3,53
2020/08/05,9,2.77,6.89,2.12,2.12,3.45,49.4,42
2020/08/05,10,3.41,4.70,2.49,3.15,3.83,67.6,51
2020/08/05,11,3.74,7.30,3.07,3.07,4.10,98.0,41
2020/08/05,12,3.65,5.68,3.05,3.21,4.03,115.1,55
2020/08/05,13,3.12,6.86,2.11,4.33,3.88,134.9,55
2020/08/05,14,2.84,5.20,2.05,4.36,3.97,149.6,50
2020/08/05,15,3.01,5.74,2.11,4.38,4.13,149.0,57
2020/08/05,16,3.04,5.39,2.11,2.27,3.90,118.1,51
2020/08/05,17,3.55,6.09,2.05,2.74,4.35,220.5,60
2020/08/05,18,4.26,6.33,2.11,3.06,4.61,234.7,69
2020/08/05,19,4.67,6.62,2.50,5.04,4.87,212.4,79
2020/08/05,20,4.57,6.65,2.78,5.14,4.90,195.0,59
2020/08/05,21,3.87,7.79,2.87,3.00,5.29,180.1,61
2020/08/05,22,4.05,6.53,3.00,4.57,5.06,214.1,76
2020/08/05,23,4.47,10.97,3.00,4.77,5.86,284.5,104
2020/08/05,24,4.67,11.03,3.00,4.57,5.85,295.9,113
2020/08/05,25,4.26,7.60,3.00,4.16,5.81,416.1,132
2020/08/05,26,4.79,11.03,3.27,4.79,5.83,406.6,134
2020/08/05,27,7.39,9.46,4.46,5.20,5.94,773.4,186
2020/08/05,28,7.39,9.46,4.36,8.21,6.96,327.3,127
2020/08/05,29,8.24,8.47,3.53,6.05,6.50,464.8,174
2020/08/05,30,7.62,8.47,4.36,6.61,7.00,522.1,186
2020/08/05,31,8.03,12.00,4.36,6.85,7.34,506.4,194
2020/08/05,32,9.42,11.50,7.40,9.58,8.43,849.8,270
2020/08/05,33,17.25,18.01,4.12,4.13,12.39,1971.7,442
2020/08/05,34,17.59,18.61,4.13,13.99,13.35,2060.5,429
2020/08/05,35,11.89,15.66,4.14,9.73,9.58,1323.4,358
2020/08/05,36,8.34,12.00,4.14,7.06,8.27,1109.6,299
2020/08/05,37,11.55,12.60,8.11,9.81,9.56,1063.5,295
2020/08/05,38,13.02,18.27,8.29,9.50,11.04,1294.0,308
2020/08/05,39,8.38,11.19,4.12,4.14,7.33,611.7,188
2020/08/05,40,8.82,9.00,4.14,8.77,7.34,587.1,195
2020/08/05,41,8.26,10.27,5.32,7.76,6.78,729.5,192
2020/08/05,42,8.07,8.48,4.00,6.89,6.08,427.8,158
2020/08/05,43,8.01,8.96,4.00,4.13,6.00,930.3,224
2020/08/05,44,4.67,8.21,4.20,6.23,5.84,725.7,190
2020/08/05,45,4.67,8.59,3.53,4.12,5.66,775.7,192
2020/08/05,46,4.60,6.74,3.40,6.27,5.41,434.5,152
2020/08/05,47,4.26,7.03,3.45,3.45,4.89,469.2,145
2020/08/05,48,4.06,6.48,3.92,4.34,4.75,511.9,142
2020/08/06,1,6.17,6.17,3.76,4.39,4.54,114.6,48
2020/08/06,2,5.86,5.86,3.85,4.36,4.50,114.9,38
2020/08/06,3,3.12,5.50,3.12,4.70,4.70,111.2,40
2020/08/06,4,2.15,5.67,2.15,4.70,3.82,118.8,36
2020/08/06,5,2.15,5.56,2.15,4.62,3.55,132.2,34
2020/08/06,6,2.12,5.33,2.12,4.70,3.12,426.3,43
2020/08/06,7,2.31,5.17,2.31,2.51,3.53,348.4,53
2020/08/06,8,4.94,4.94,2.39,4.70,3.40,362.1,58
2020/08/06,9,4.36,5.84,2.49,5.84,3.52,357.1,58
2020/08/06,10,4.36,5.83,2.15,5.83,3.67,350.5,52
2020/08/06,11,4.93,4.93,3.90,4.37,4.63,95.0,35
2020/08/06,12,5.80,5.80,3.90,4.36,4.69,116.2,44
2020/08/06,13,5.77,5.77,3.80,4.36,4.69,76.8,35
2020/08/06,14,5.96,5.96,2.85,4.70,4.58,168.0,57
2020/08/06,15,5.76,5.96,3.80,4.39,4.59,141.4,49
2020/08/06,16,6.11,6.11,3.86,4.97,4.73,162.2,39
2020/08/06,17,4.44,5.12,3.02,4.80,4.22,440.0,72
2020/08/06,18,5.08,5.39,3.04,5.15,4.38,391.4,65
2020/08/06,19,12.50,12.50,3.72,5.90,5.23,422.0,85
2020/08/06,20,12.50,12.50,3.68,5.91,5.26,385.1,76
2020/08/06,21,12.50,25.00,3.48,25.00,9.70,739.8,97
2020/08/06,22,12.50,25.00,3.49,4.36,8.38,798.2,94
2020/08/06,23,12.50,25.00,4.51,6.55,12.03,828.4,89
2020/08/06,24,12.50,18.00,4.26,6.30,10.62,831.3,102
2020/08/06,25,12.50,12.50,3.87,5.86,6.67,859.2,124
2020/08/06,26,12.50,12.50,3.74,4.24,7.12,763.3,131
2020/08/06,27,12.50,18.00,4.76,5.27,13.11,688.2,100
2020/08/06,28,12.50,25.00,4.79,6.00,14.22,615.3,106
2020/08/06,29,12.50,25.00,5.30,5.30,10.08,1108.0,169
2020/08/06,30,12.50,18.00,2.05,6.66,9.26,1121.8,172
2020/08/06,31,8.01,18.00,5.47,7.82,10.29,1227.8,205
2020/08/06,32,8.52,10.40,5.71,8.39,7.58,1166.2,197
2020/08/06,33,10.19,13.60,6.43,8.33,7.98,1312.5,197
2020/08/06,34,10.19,12.39,6.54,6.54,8.44,1316.6,195
2020/08/06,35,13.50,13.50,6.17,7.44,7.38,1129.9,151
2020/08/06,36,13.50,13.50,6.31,6.54,7.55,1198.9,170
2020/08/06,37,13.50,14.16,6.17,8.60,7.87,1265.2,183
2020/08/06,38,10.09,12.09,6.30,8.99,7.99,1249.5,188
2020/08/06,39,12.58,14.06,6.12,7.79,7.91,1295.9,166
2020/08/06,40,9.81,18.00,5.65,7.79,8.30,1380.2,182
2020/08/06,41,6.27,9.70,5.30,7.30,6.88,1164.9,169
2020/08/06,42,7.13,9.53,4.98,7.37,6.86,1290.2,197
2020/08/06,43,7.10,9.34,5.00,6.23,6.61,1278.1,194
2020/08/06,44,7.07,7.53,3.69,4.15,6.17,1368.1,200
2020/08/06,45,6.07,7.53,4.17,4.17,6.11,1249.9,163
2020/08/06,46,5.99,7.45,3.41,5.23,6.10,1037.8,143
2020/08/06,47,5.54,15.00,3.44,3.66,7.59,991.4,146
2020/08/06,48,5.49,15.00,3.09,4.62,8.58,1197.1,181
2020/08/07,1,5.22,5.65,3.80,4.10,4.27,33.7,31
2020/08/07,2,2.75,5.45,2.75,4.10,4.05,32.9,27
2020/08/07,3,4.98,5.38,3.55,4.07,4.23,23.2,23
2020/08/07,4,4.82,4.82,3.80,4.10,4.20,31.0,31
2020/08/07,5,4.68,4.68,3.80,4.10,4.18,36.2,28
2020/08/07,6,4.00,4.38,2.60,4.10,4.14,29.1,24
2020/08/07,7,4.00,4.83,3.80,4.10,4.21,29.6,23
2020/08/07,8,4.20,4.62,3.60,4.10,4.38,118.8,29
2020/08/07,9,4.95,5.32,2.91,3.28,4.33,322.6,56
2020/08/07,10,4.93,4.93,2.87,2.87,3.68,29.7,28
2020/08/07,11,5.21,5.21,2.61,2.61,4.05,77.2,34
2020/08/07,12,4.36,4.36,3.28,4.10,4.19,63.5,23
2020/08/07,13,3.95,5.32,2.61,2.61,3.69,46.2,30
2020/08/07,14,2.34,5.38,2.34,4.36,3.66,56.4,35
2020/08/07,15,7.44,7.44,2.54,4.25,3.71,65.8,44
2020/08/07,16,7.59,7.59,3.13,3.13,4.03,32.5,37
2020/08/07,17,4.94,7.94,3.24,4.94,4.81,40.2,33
2020/08/07,18,7.55,9.00,3.64,5.09,4.82,56.7,42
2020/08/07,19,7.78,9.25,3.52,6.25,5.19,67.3,40
2020/08/07,20,6.29,9.29,4.16,5.24,5.43,86.2,44
2020/08/07,21,6.32,9.32,3.96,5.27,5.52,77.6,45
2020/08/07,22,6.32,9.32,4.47,6.32,5.95,122.9,51
2020/08/07,23,11.95,12.95,4.17,4.99,7.70,291.7,85
2020/08/07,24,14.98,15.00,3.79,4.99,8.46,327.0,95
2020/08/07,25,7.10,8.56,3.17,3.93,5.51,85.5,80
2020/08/07,26,9.36,25.00,3.90,25.00,9.73,258.9,107
2020/08/07,27,19.63,21.65,4.32,5.07,14.41,931.7,156
2020/08/07,28,20.13,42.33,4.91,7.24,15.85,781.8,168
2020/08/07,29,22.98,45.75,4.15,14.80,19.10,621.7,130
2020/08/07,30,27.98,51.75,4.15,7.41,19.19,1217.3,219
2020/08/07,31,27.98,37.50,4.17,7.66,21.10,1293.4,209
2020/08/07,32,33.55,53.44,1.91,1.91,27.07,1698.4,263
2020/08/07,33,32.97,52.74,3.00,17.00,24.63,1595.0,260
2020/08/07,34,32.97,52.74,3.00,17.00,25.05,1525.6,268
2020/08/07,35,22.98,35.75,3.00,20.30,16.39,1239.9,243
2020/08/07,36,19.63,21.73,1.30,1.30,12.99,1203.5,225
2020/08/07,37,20.13,22.33,3.00,16.85,12.32,1240.9,227
2020/08/07,38,20.13,22.33,3.23,16.85,12.69,1266.2,225
2020/08/07,39,19.63,19.63,3.76,4.19,12.14,984.3,184
2020/08/07,40,9.95,17.76,3.12,9.95,10.28,409.0,112
2020/08/07,41,7.29,25.00,3.12,25.00,7.70,333.1,106
2020/08/07,42,6.92,25.00,3.12,25.00,7.24,356.9,97
2020/08/07,43,6.41,25.00,2.88,25.00,11.40,382.2,106
2020/08/07,44,4.56,16.37,3.10,16.37,5.98,255.1,101
2020/08/07,45,6.30,7.76,3.00,3.00,5.49,454.5,108
2020/08/07,46,6.27,7.73,3.00,3.00,5.51,467.9,101
2020/08/07,47,6.10,7.56,4.00,4.66,5.25,884.4,157
2020/08/07,48,6.10,7.56,3.49,4.17,5.19,1169.4,178
2020/08/08,1,4.58,5.50,3.51,4.11,4.65,644.0,77
2020/08/08,2,4.43,5.00,3.20,4.15,4.42,690.6,78
2020/08/08,3,4.38,5.20,3.08,4.93,4.51,448.8,53
2020/08/08,4,4.19,5.72,1.72,1.72,5.01,290.5,33
2020/08/08,5,3.96,5.49,2.57,4.93,4.69,314.6,37
2020/08/08,6,2.92,5.80,1.10,1.90,4.89,276.4,31
2020/08/08,7,3.47,5.51,2.68,4.11,4.57,470.1,52
2020/08/08,8,3.60,5.20,3.02,4.04,4.57,358.3,33
2020/08/08,9,2.74,5.20,2.71,4.11,4.51,435.8,43
2020/08/08,10,4.00,6.73,2.49,3.99,4.38,267.2,36
2020/08/08,11,4.34,4.93,2.62,4.08,4.41,224.8,37
2020/08/08,12,2.58,4.65,2.58,4.07,4.25,253.3,37
2020/08/08,13,2.27,4.65,2.27,3.44,4.17,234.1,42
2020/08/08,14,7.84,7.84,1.92,3.13,4.29,285.9,42
2020/08/08,15,7.26,7.26,2.31,3.53,4.18,265.1,35
2020/08/08,16,7.29,15.00,2.40,3.36,7.19,330.2,57
2020/08/08,17,6.89,6.89,2.42,3.52,4.43,337.0,46
2020/08/08,18,6.94,6.94,2.38,3.43,4.22,305.3,44
2020/08/08,19,7.19,15.00,2.38,15.00,4.76,366.0,51
2020/08/08,20,7.25,7.25,2.38,3.21,4.11,423.1,50
2020/08/08,21,7.33,7.33,2.44,3.27,4.07,377.9,42
2020/08/08,22,7.33,7.33,2.47,4.47,4.04,495.2,62
2020/08/08,23,7.55,7.55,2.51,6.54,4.23,472.1,58
2020/08/08,24,7.50,8.00,2.49,3.40,4.33,528.4,69
2020/08/08,25,8.06,8.06,2.59,6.00,4.95,370.4,67
2020/08/08,26,8.06,8.06,2.26,5.00,5.04,263.6,69
2020/08/08,27,7.41,8.00,3.41,4.03,5.67,278.9,78
2020/08/08,28,7.59,7.59,3.37,4.03,5.22,277.8,84
2020/08/08,29,7.71,7.71,2.59,2.93,5.47,310.1,82
2020/08/08,30,9.25,9.25,3.00,3.17,5.55,314.6,95
2020/08/08,31,9.33,9.33,2.79,4.09,5.42,330.7,103
2020/08/08,32,9.33,9.33,2.79,4.14,5.46,307.5,99
2020/08/08,33,8.88,8.88,3.00,4.19,5.47,331.3,114
2020/08/08,34,10.14,10.14,3.00,4.19,5.66,352.3,111
2020/08/08,35,9.96,9.96,3.60,5.66,5.42,619.5,144
2020/08/08,36,9.58,9.58,3.49,5.49,5.41,718.1,158
2020/08/08,37,9.32,9.32,4.00,6.38,5.21,1035.7,187
2020/08/08,38,9.29,9.29,4.00,5.99,5.24,847.2,152
2020/08/08,39,5.87,6.37,4.75,5.87,5.19,725.8,144
2020/08/08,40,4.20,6.58,4.20,5.76,5.13,669.4,133
2020/08/08,41,4.80,7.03,3.51,3.51,4.81,805.4,145
2020/08/08,42,4.22,6.58,3.56,3.56,4.76,654.3,117
2020/08/08,43,4.98,6.34,3.30,4.10,4.61,436.5,105
2020/08/08,44,5.80,6.34,3.33,4.10,4.09,200.4,70
2020/08/08,45,4.04,6.20,2.46,2.46,3.61,255.0,68
2020/08/08,46,3.13,6.18,2.47,2.47,3.71,286.1,72
2020/08/08,47,4.11,6.06,2.76,2.76,3.67,354.9,75
2020/08/08,48,2.32,6.09,2.12,2.12,3.38,255.6,53
2020/08/09,1,4.10,4.94,3.23,3.50,3.84,328.2,33
2020/08/09,2,2.98,4.52,2.11,2.11,2.98,298.9,30
2020/08/09,3,3.61,4.49,2.37,3.86,3.40,189.8,29
2020/08/09,4,3.91,3.91,2.38,2.38,3.69,235.6,33
2020/08/09,5,3.69,4.00,2.46,3.84,3.55,318.5,32
2020/08/09,6,3.75,3.80,3.10,3.10,3.53,288.7,35
2020/08/09,7,3.65,4.34,3.55,4.30,3.80,416.1,41
2020/08/09,8,3.75,4.37,3.34,4.11,3.77,414.7,45
2020/08/09,9,3.75,4.43,3.34,4.38,3.80,457.9,49
2020/08/09,10,3.75,4.52,3.43,4.37,3.77,396.8,42
2020/08/09,11,3.49,4.52,2.99,2.99,3.52,323.4,34
2020/08/09,12,3.47,4.52,2.92,2.92,3.37,293.7,35
2020/08/09,13,3.47,4.52,2.81,2.95,3.39,310.1,34
2020/08/09,14,3.04,3.54,2.84,2.84,3.00,105.4,36
2020/08/09,15,3.47,3.97,0.11,2.36,1.71,153.2,36
